id_producto,nombre,categoria,precio,costo,stock,proveedor,fecha_ingreso,activo,rating,id_cliente,apellido,email,telefono,direccion,ciudad,pais,fecha_registro,segmento,id_venta,fecha,cantidad,precio_unitario,descuento,impuestos,metodo_pago,vendedor,total
,Vera,,,,,,,,,483.0,Jimenez,samanta60@example.net,+34883050106,"Vial de Aarón Gallart 967, Barcelona, 03593",Asturias,Nigeria,2024-12-12,Básico,,,,,,,,,
,Josefina,,,,,,,,,484.0,Osuna,raul76@example.org,+34 985 319 751,"Via de Cándida Tejero 317 Apt. 93 , La Rioja, 10144",Sevilla,Montenegro,2024-11-18,Standard,,,,,,,,,
,Matías,,,,,,,,,485.0,Anaya,gloria49@example.org,+34 971 11 83 54,"Callejón Rafael Mate 67 Piso 7 , Las Palmas, 23435",Cáceres,Polonia,2025-08-21,Standard,,,,,,,,,
,Custodio,,,,,,,,,486.0,Ledesma,menendezfrancisco-javier@example.net,+34 976 12 07 75,"Cuesta de Imelda Navarrete 549, Albacete, 30759",Cuenca,República de Moldova,2023-08-16,Básico,,,,,,,,,
,Juan José,,,,,,,,,487.0,Espada,catalanbeatriz@example.org,+34 823 892 691,"Via de Alcides Elorza 38, Málaga, 12549",Burgos,Eritrea,2023-02-02,Premium,,,,,,,,,
,Baudelio,,,,,,,,,488.0,Esparza,ugartealejandra@example.net,+34974873440,"Vial Danilo Ferrero 5 Piso 8 , Badajoz, 30929",Sevilla,Paraguay,2024-10-26,Básico,,,,,,,,,
,Juan Luis,,,,,,,,,489.0,Agustín,norbertocisneros@example.org,+34981 904 785,"Paseo Damián Salvà 63, Girona, 04382",Salamanca,Papua Nueva Guinea,2023-01-20,Básico,,,,,,,,,
,Matilde,,,,,,,,,490.0,Colom,florenzo@example.org,+34 878 44 16 74,"Paseo de Dulce Olivares 1, Cádiz, 14680",Huelva,Omán,2025-03-27,Standard,,,,,,,,,
,Carlota,,,,,,,,,491.0,Valls,nildaramirez@example.net,+34 827 21 58 04,"Via Macaria Marti 68 Puerta 1 , Almería, 17811",Málaga,Benin,2024-03-09,Standard,,,,,,,,,
,Lucía,,,,,,,,,492.0,Diego,georginasalom@example.com,+34976 446 410,"Acceso Fidel Coello 372, Ourense, 35887",Tarragona,Sudáfrica,2023-09-02,Standard,,,,,,,,,
,Josué,,,,,,,,,493.0,Barbero,portilloisidora@example.org,+34944 04 47 25,"Calle Lola Cózar 414, Málaga, 43200",Girona,Mauricio,2024-02-23,Standard,,,,,,,,,
,Jordán,,,,,,,,,494.0,Gallego,matildeabad@example.com,+34743 06 36 15,"Cañada Wilfredo Hoyos 305, Lugo, 03579",Las Palmas,Montenegro,2025-07-06,Básico,,,,,,,,,
,Cipriano,,,,,,,,,495.0,Piñeiro,xmur@example.org,+34978 212 092,"Alameda Nydia Bernad 28 Puerta 2 , Lleida, 11131",Asturias,Turquía,2022-11-28,Premium,,,,,,,,,
,Joel,,,,,,,,,496.0,Exposito,xhoyos@example.net,+34 928 932 866,"Cuesta de Zacarías Mayo 56, Sevilla, 02159",Madrid,Irán,2024-03-22,Básico,,,,,,,,,
,Candelario,,,,,,,,,497.0,Araujo,luis-miguel44@example.org,+34 978844056,"Glorieta de Estrella Llamas 8 Piso 2 , Guipúzcoa, 40225",Córdoba,República Democrática Popular Lao,2025-08-17,Premium,,,,,,,,,
,Anselmo,,,,,,,,,498.0,Aragón,carlosnicolau@example.net,+34828 45 76 94,"Urbanización de Bibiana Guitart 551 Apt. 29 , Zaragoza, 35407",Madrid,Congo,2025-09-11,Premium,,,,,,,,,
,Luis,,,,,,,,,499.0,Moliner,primitivo95@example.net,+34 824 80 57 82,"Pasaje Loreto Diaz 56, Barcelona, 31486",Castellón,Yemen,2024-10-10,Standard,,,,,,,,,
,Horacio,,,,,,,,,500.0,Pera,fatima56@example.org,+34945249650,"Callejón de Aránzazu Puente 85 Piso 1 , Salamanca, 46516",Salamanca,Yemen,2024-11-27,Básico,,,,,,,,,
,Arturo,,,,,,,,,501.0,Juárez,encarnacion24@example.net,+34844 69 55 76,"Pasaje Nuria Arribas 66, Soria, 19645",Córdoba,Guyana,2022-12-12,Standard,,,,,,,,,
,Pía,,,,,,,,,502.0,Nadal,hermenegildo69@example.org,+34 841 34 21 24,"Callejón de Jose Diéguez 19 Puerta 0 , Albacete, 34518",Teruel,Chad,2023-11-03,Premium,,,,,,,,,
,Rosalina,,,,,,,,,503.0,Villalonga,fguillen@example.com,+34820 703 478,"Cuesta de Fernando Murillo 61 Piso 9 , Barcelona, 13586",Palencia,Madagascar,2025-04-07,Básico,,,,,,,,,
,Olalla,,,,,,,,,504.0,Hervás,maribelmendez@example.net,+34 825 83 26 11,"Urbanización de Edmundo Morales 1 Piso 8 , Granada, 49959",Asturias,Senegal,2023-08-29,Básico,,,,,,,,,
,Nuria,,,,,,,,,505.0,Priego,modestobas@example.org,+34 811 30 45 70,"Cañada Narcisa Guillen 29 Apt. 05 , Badajoz, 17670",Palencia,Jordania,2024-07-05,Standard,,,,,,,,,
,Hermenegildo,,,,,,,,,506.0,Vidal,ylucas@example.org,+34726547330,"C. Mateo Tenorio 86 Piso 6 , Segovia, 40579",La Rioja,Guatemala,2023-12-07,Standard,,,,,,,,,
,Ángel,,,,,,,,,507.0,Martín,patinosaturnina@example.net,+34863 270 990,"Cuesta Epifanio Castells 797 Piso 9 , Badajoz, 23819",Barcelona,Niger,2025-10-02,Básico,,,,,,,,,
,Amor,,,,,,,,,508.0,Vives,cabellojordan@example.org,+34978 202 613,"Pasaje Bernardo Becerra 28, Badajoz, 39394",Zamora,Libia,2025-09-12,Standard,,,,,,,,,
,Rosalinda,,,,,,,,,509.0,Casals,yvillalba@example.org,+34 973 883 127,"Alameda de Heriberto Amaya 870, Girona, 03593",Málaga,Eritrea,2024-02-23,Standard,,,,,,,,,
,Quirino,,,,,,,,,510.0,Aparicio,ssantamaria@example.net,+34 844108407,"Cañada de Agustina González 28 Apt. 43 , Ávila, 41838",Guipúzcoa,Malawi,2025-09-06,Premium,,,,,,,,,
,Zaira,,,,,,,,,511.0,Villalonga,pouclotilde@example.org,+34988 105 869,"Avenida Rita Calvet 4, Albacete, 47439",Lugo,Zimbabwe,2022-12-30,Básico,,,,,,,,,
,Herminio,,,,,,,,,512.0,Valls,nidia67@example.net,+34 921 526 148,"C. Sebastian Corominas 954, Ceuta, 39527",Cádiz,Mónaco,2023-09-04,Básico,,,,,,,,,
,Marcio,,,,,,,,,513.0,Raya,castillateodoro@example.net,+34 946912149,"Cuesta de Eva María Sarmiento 152 Puerta 1 , Jaén, 31147",Murcia,Senegal,2023-06-02,Premium,,,,,,,,,
,Micaela,,,,,,,,,514.0,Rodriguez,julianrosario@example.com,+34 863 30 28 48,"Vial de Manu Molina 28 Piso 6 , Málaga, 23434",Guadalajara,Honduras,2024-06-09,Standard,,,,,,,,,
,Anacleto,,,,,,,,,515.0,Arnal,maria-dolores87@example.com,+34 982287423,"Plaza de Carmelita Riera 71 Apt. 62 , Ourense, 32041",La Rioja,Australia,2025-06-22,Básico,,,,,,,,,
,Blanca,,,,,,,,,516.0,Reina,penaroque@example.net,+34 842 05 36 03,"Paseo Demetrio Castañeda 83 Apt. 31 , Cáceres, 32415",Sevilla,Irlanda,2024-11-21,Standard,,,,,,,,,
,Albert,,,,,,,,,517.0,Andrade,carrionagustin@example.net,+34872 198 216,"Plaza Susanita Solís 37 Apt. 87 , Sevilla, 15057",Tarragona,Micronesia,2024-10-01,Premium,,,,,,,,,
,Florencio,,,,,,,,,518.0,Espinosa,jacobo15@example.net,+34834 65 33 04,"Cañada de Ana Barberá 62, Huelva, 22701",Ciudad,Estados Unidos de América,2023-03-29,Standard,,,,,,,,,
,Mohamed,,,,,,,,,519.0,Daza,tsolera@example.net,+34 884 49 05 00,"Plaza de Telmo Monreal 77, Melilla, 12910",Sevilla,Micronesia,2023-06-08,Standard,,,,,,,,,
,Augusto,,,,,,,,,520.0,Rosales,marisa17@example.org,+34828 172 966,"Via Fito Terrón 38, Valencia, 39174",Alicante,Japón,2023-08-14,Básico,,,,,,,,,
,Édgar,,,,,,,,,521.0,Alcolea,fortunatalamas@example.com,+34866941580,"Callejón Victoriano Ortega 33, La Rioja, 48053",Santa Cruz de Tenerife,España,2025-01-02,Premium,,,,,,,,,
,Tomasa,,,,,,,,,522.0,Ropero,eloisabecerra@example.org,+34861 09 96 60,"Vial Dionisio Olmedo 77 Apt. 14 , Navarra, 19439",La Coruña,República Dominicana,2024-10-31,Premium,,,,,,,,,
,Aarón,,,,,,,,,523.0,Arranz,vgargallo@example.net,+34980 34 04 61,"Callejón de Viviana Páez 29, Palencia, 18660",Barcelona,Malawi,2024-04-28,Básico,,,,,,,,,
,Adora,,,,,,,,,524.0,Mendez,noa04@example.org,+34927810834,"Rambla de Morena Perea 76, Segovia, 15959",Cantabria,Bahamas,2025-09-09,Premium,,,,,,,,,
,Wálter,,,,,,,,,525.0,Coello,pmariscal@example.net,+34 971 977 776,"Pasaje de Tania Torre 1 Apt. 64 , Lugo, 49264",La Rioja,España,2022-11-13,Standard,,,,,,,,,
,Violeta,,,,,,,,,526.0,Ramirez,ycanellas@example.org,+34 849 422 926,"Acceso Iker Godoy 52 Puerta 5 , Soria, 05544",Valladolid,Niger,2024-12-25,Básico,,,,,,,,,
,Gabriel,,,,,,,,,527.0,Prat,foliva@example.net,+34 972 557 197,"Ronda María Fernanda Lluch 367 Piso 1 , Asturias, 46421",La Rioja,República Democrática del Congo,2025-07-28,Premium,,,,,,,,,
,Dionisio,,,,,,,,,528.0,Iborra,ramisisidora@example.com,+34828003239,"Via María Manuela Trillo 57 Apt. 44 , Álava, 29125",Madrid,Sri Lanka,2024-11-09,Standard,,,,,,,,,
,Benjamín,,,,,,,,,529.0,Mercader,olmedoazeneth@example.net,+34845501779,"Paseo de Jordán Neira 105, Málaga, 42575",Soria,Australia,2023-03-01,Básico,,,,,,,,,
,Pepita,,,,,,,,,530.0,Santos,jose-ramon00@example.com,+34 842 713 829,"Plaza Andrea Ugarte 61, Cuenca, 14901",Badajoz,Maldivas,2024-12-28,Standard,,,,,,,,,
,Asdrubal,,,,,,,,,531.0,Garrido,zbernat@example.net,+34 920 12 02 67,"Glorieta Jose Antonio Blanes 7 Apt. 16 , Málaga, 06558",Zamora,Albania,2024-07-20,Premium,,,,,,,,,
,Berto,,,,,,,,,532.0,Cuadrado,teobaldo04@example.net,+34 734072420,"Via de Iker Escamilla 2 Apt. 57 , Toledo, 13240",Ciudad,Bosnia y Herzegovina,2024-12-07,Básico,,,,,,,,,
,Luisina,,,,,,,,,533.0,Laguna,zaida92@example.net,+34701 199 778,"Rambla Narciso Cuenca 97 Puerta 5 , Valladolid, 23866",Toledo,Islandia,2025-01-20,Básico,,,,,,,,,
,Melisa,,,,,,,,,534.0,Ripoll,borregolourdes@example.com,+34 944 092 229,"Callejón de Rufino Hurtado 397 Piso 2 , Santa Cruz de Tenerife, 11542",Asturias,San Vicente y las Granadinas,2023-09-08,Standard,,,,,,,,,
,Julieta,,,,,,,,,535.0,Rosselló,nelidaarranz@example.org,+34 875 929 227,"Calle de Isidora Roldán 39 Piso 1 , Álava, 19901",Santa Cruz de Tenerife,Túnez,2025-08-13,Standard,,,,,,,,,
,José Luis,,,,,,,,,536.0,Mate,teodoro93@example.org,+34 839 344 293,"Via Bienvenida Aroca 2 Apt. 26 , Sevilla, 10674",La Coruña,República Unida de Tanzanía,2025-01-29,Premium,,,,,,,,,
,Constanza,,,,,,,,,537.0,Cornejo,arturomoya@example.org,+34 943 484 675,"Alameda Alejandra Canet 9 Apt. 22 , Zaragoza, 47804",Málaga,Austria,2025-04-02,Básico,,,,,,,,,
,Itziar,,,,,,,,,538.0,Bejarano,xcampoy@example.org,+34 942 423 297,"Vial Paz Pozuelo 52 Puerta 4 , Soria, 27849",Tarragona,Federación de Rusia,2024-05-12,Standard,,,,,,,,,
,Casemiro,,,,,,,,,539.0,Hurtado,imeldavillena@example.net,+34938178319,"Pasadizo Carla Villar 68 Piso 2 , Barcelona, 29501",Álava,Belice,2023-10-05,Básico,,,,,,,,,
,Tito,,,,,,,,,540.0,Cuesta,tiburcio33@example.net,+34 984 19 55 48,"Plaza de Juan Antonio Reguera 73 Apt. 81 , Navarra, 18683",Valladolid,Mali,2024-02-28,Premium,,,,,,,,,
,Coral,,,,,,,,,541.0,Oliver,qalvarado@example.com,+34 832193111,"Pasadizo de Amílcar Villalba 80 Puerta 3 , Murcia, 32128",Melilla,Bahrein,2023-07-30,Premium,,,,,,,,,
,Amado,,,,,,,,,542.0,Solera,aalfonso@example.net,+34820 80 43 03,"Pasaje de Jesús Priego 84 Puerta 7 , Las Palmas, 14679",Almería,Santa Lucía,2025-03-18,Premium,,,,,,,,,
,Nico,,,,,,,,,543.0,Mármol,bibiana84@example.net,+34612 48 89 67,"Rambla de Elías Maldonado 90, Castellón, 43013",Guipúzcoa,Haití,2024-04-10,Premium,,,,,,,,,
,Mateo,,,,,,,,,544.0,Asensio,gertrudisbenito@example.org,+34976778147,"Alameda de Alejandro Lladó 14, Ceuta, 46165",Girona,Dinamarca,2023-04-07,Premium,,,,,,,,,
,Feliciano,,,,,,,,,545.0,Anaya,cazorlasimon@example.org,+34926 82 53 71,"Pasadizo Abril Mas 12 Piso 7 , Huelva, 05514",Málaga,Zambia,2025-04-09,Básico,,,,,,,,,
,Nieves,,,,,,,,,546.0,Pujadas,heraclioballester@example.net,+34 984 09 18 74,"Urbanización de Buenaventura Velázquez 5 Puerta 0 , Salamanca, 18504",Ciudad,Suiza,2023-08-07,Básico,,,,,,,,,
,Yolanda,,,,,,,,,547.0,Roma,isa14@example.com,+34 925246191,"Cañada de Albino Hernández 66, Madrid, 24247",Santa Cruz de Tenerife,Uzbekistán,2025-03-14,Premium,,,,,,,,,
,Amando,,,,,,,,,548.0,Ledesma,uribevictorino@example.com,+34 816963364,"Cañada Rosendo Montes 67 Puerta 0 , La Coruña, 46419",Asturias,República Popular Democrática de Corea,2023-04-12,Standard,,,,,,,,,
,Edelmiro,,,,,,,,,549.0,Gracia,ssalgado@example.com,+34946023160,"Rambla de Charo Valbuena 78, Ciudad, 41412",Granada,Eslovenia,2024-11-28,Standard,,,,,,,,,
,Adora,,,,,,,,,550.0,Castejón,paulinobayon@example.net,+34 987884704,"Plaza de Purificación Barral 80, Santa Cruz de Tenerife, 02773",Ceuta,Luxemburgo,2024-11-14,Premium,,,,,,,,,
,Ibán,,,,,,,,,551.0,Madrigal,pepitovilla@example.com,+34 826162358,"Urbanización de Anabel Escolano 18, Huesca, 33305",Navarra,Timor-Leste,2023-01-24,Básico,,,,,,,,,
,Almudena,,,,,,,,,552.0,Amigó,psanabria@example.net,+34984 72 30 10,"Pasaje Dimas Barceló 43, Teruel, 49878",Cáceres,Antigua y Barbuda,2022-12-11,Básico,,,,,,,,,
,Heliodoro,,,,,,,,,553.0,Padilla,valderramabegona@example.net,+34844 121 474,"Plaza Fátima Murcia 7 Apt. 02 , Murcia, 47904",Cantabria,Azerbaiyán,2025-06-04,Standard,,,,,,,,,
,Leandro,,,,,,,,,554.0,Novoa,haroldo14@example.net,+34 881 95 02 64,"Paseo Yéssica Ferrán 5 Piso 7 , Huesca, 39556",Burgos,Botswana,2024-09-29,Standard,,,,,,,,,
,Azeneth,,,,,,,,,555.0,Benet,eloy41@example.com,+34 807 803 016,"Pasadizo Beatriz Gras 198 Puerta 7 , Madrid, 22150",Jaén,Malawi,2024-02-03,Básico,,,,,,,,,
,Vera,,,,,,,,,556.0,Guerra,odalys86@example.net,+34 922 68 40 87,"Urbanización de Eustaquio Fuente 54, Asturias, 20146",Huesca,El Salvador,2023-01-15,Standard,,,,,,,,,
,Violeta,,,,,,,,,557.0,Pla,pascualacarrera@example.org,+34 706 284 093,"Alameda de Galo Seguí 53 Piso 1 , Guadalajara, 20296",Huesca,Comoras,2023-09-07,Premium,,,,,,,,,
,Itziar,,,,,,,,,558.0,Bermudez,salazarlorenza@example.org,+34 881 018 130,"Avenida Faustino Reguera 24, La Rioja, 50537",Navarra,Brasil,2023-09-29,Premium,,,,,,,,,
,Fabián,,,,,,,,,559.0,Botella,alonso38@example.com,+34878039286,"Alameda Piedad Esteban 49, Almería, 27191",Lleida,Brunei Darussalam,2024-01-06,Standard,,,,,,,,,
,Demetrio,,,,,,,,,560.0,Flores,belen94@example.com,+34 883 592 624,"Cuesta de Dalila Morante 752 Puerta 3 , La Coruña, 09572",Tarragona,Fiji,2024-10-14,Premium,,,,,,,,,
,Félix,,,,,,,,,561.0,Arévalo,qmoran@example.org,+34 886469855,"Glorieta Alonso Borrell 36 Puerta 1 , Sevilla, 03444",Madrid,Tayikistán,2023-02-28,Standard,,,,,,,,,
,Luna,,,,,,,,,562.0,Hurtado,bernarda99@example.net,+34823 10 04 26,"Acceso Valentín Jover 83, Ourense, 02285",Navarra,Andorra,2023-04-27,Básico,,,,,,,,,
,Cirino,,,,,,,,,563.0,Calderon,felicia17@example.org,+34 827226643,"Calle Alfredo Gibert 9 Puerta 9 , Guipúzcoa, 24790",La Coruña,Nauru,2025-02-03,Premium,,,,,,,,,
,Tomasa,,,,,,,,,564.0,Gil,perezanastasia@example.net,+34871 457 837,"Callejón Amada Crespo 93 Piso 3 , Cuenca, 09072",Granada,Djibouti,2024-03-10,Standard,,,,,,,,,
,Maristela,,,,,,,,,565.0,Mateos,fbatalla@example.com,+34875 356 043,"Callejón Ildefonso Bueno 180, Murcia, 14697",Palencia,Vanuatu,2024-01-22,Premium,,,,,,,,,
,Mario,,,,,,,,,566.0,Hierro,jose-antoniomuniz@example.com,+34 827209780,"Cañada de Beatriz Porcel 28 Piso 6 , Málaga, 45985",Ávila,Swazilandia,2024-05-12,Premium,,,,,,,,,
,Augusto,,,,,,,,,567.0,Castell,mollmaite@example.org,+34 878 640 058,"Glorieta Goyo Marqués 67, Lugo, 48220",Granada,Chad,2024-11-05,Básico,,,,,,,,,
,Odalys,,,,,,,,,568.0,Maza,bhuertas@example.org,+34 873 895 582,"Avenida Marcela Cisneros 37 Piso 5 , Valladolid, 26485",Burgos,Liechtenstein,2024-11-26,Básico,,,,,,,,,
,Adán,,,,,,,,,569.0,Vallejo,cazorlarenata@example.org,+34 950805187,"Pasaje de Encarnita Guardia 1 Piso 0 , Sevilla, 23687",Ciudad,República Democrática del Congo,2022-11-04,Básico,,,,,,,,,
,Victorino,,,,,,,,,570.0,Peña,xpages@example.com,+34880 209 623,"C. de América Nicolau 98, Murcia, 43293",Huesca,Argentina,2023-12-12,Standard,,,,,,,,,
,Isabela,,,,,,,,,571.0,Olivé,umuro@example.org,+34883 45 00 10,"Cañada Maribel Herrera 27 Piso 7 , Almería, 25024",Cantabria,Granada,2025-06-29,Básico,,,,,,,,,
,Mamen,,,,,,,,,572.0,Losada,gisbertmarciano@example.net,+34822121723,"Camino Lucas Benítez 6, Lleida, 32627",Murcia,Myanmar,2022-12-22,Básico,,,,,,,,,
,Anabel,,,,,,,,,573.0,Téllez,pulidoloreto@example.org,+34980 16 74 73,"Paseo Encarnación Ariza 2 Apt. 80 , Cáceres, 43794",Albacete,Sudáfrica,2025-05-07,Premium,,,,,,,,,
,Sol,,,,,,,,,574.0,Montserrat,dporras@example.org,+34880 873 703,"Vial Marcio Jódar 286 Piso 9 , Barcelona, 06186",Guadalajara,Mónaco,2024-02-07,Básico,,,,,,,,,
,Gracia,,,,,,,,,575.0,Domínguez,rita41@example.org,+34826 02 29 57,"Cuesta Sergio Navas 11 Apt. 43 , Valencia, 16672",Madrid,Ecuador,2025-07-02,Básico,,,,,,,,,
,Florencio,,,,,,,,,576.0,Bermudez,pastoruria@example.org,+34 883 98 14 31,"Alameda Vasco Murcia 50, Segovia, 29896",Sevilla,Samoa,2023-11-11,Premium,,,,,,,,,
,Leonel,,,,,,,,,577.0,Corominas,sofiazamorano@example.org,+34 975 45 79 71,"Pasadizo de Itziar Macias 37, La Coruña, 28590",Baleares,República Democrática Popular Lao,2025-09-28,Premium,,,,,,,,,
,Leoncio,,,,,,,,,578.0,Font,aitanaalvarado@example.com,+34 875418960,"Cañada de Emiliano Cerro 23 Piso 7 , Teruel, 30456",Tarragona,Albania,2024-12-21,Premium,,,,,,,,,
,Imelda,,,,,,,,,579.0,Cepeda,navasgracia@example.org,+34 826 954 058,"Vial Susanita Guardia 797, Ceuta, 24989",Cantabria,Montenegro,2023-10-31,Básico,,,,,,,,,
,Ciro,,,,,,,,,580.0,Beltran,faustino00@example.org,+34810 710 476,"Pasadizo Ámbar Sánchez 75 Apt. 13 , Ceuta, 19914",Sevilla,Guatemala,2023-08-21,Premium,,,,,,,,,
,Lorena,,,,,,,,,581.0,Gordillo,amancio54@example.net,+34886 89 53 73,"C. Cesar Daza 79 Puerta 9 , La Rioja, 01566",Alicante,Austria,2025-08-23,Standard,,,,,,,,,
,Débora,,,,,,,,,582.0,Lobato,vcuervo@example.com,+34 723702895,"Plaza de Clemente Maldonado 898, Las Palmas, 47477",Lleida,Israel,2024-02-07,Básico,,,,,,,,,
,Pastora,,,,,,,,,583.0,Ferrera,pjorda@example.net,+34 947 174 552,"Acceso Clotilde Amat 2, Cantabria, 40712",Cáceres,Kenya,2025-06-29,Premium,,,,,,,,,
,María Pilar,,,,,,,,,584.0,Seco,antonioramirez@example.net,+34980667839,"Alameda Jacinto Cepeda 93, Lugo, 48643",Segovia,Luxemburgo,2023-10-18,Standard,,,,,,,,,
,Hernán,,,,,,,,,585.0,Carlos,igranados@example.com,+34901 77 49 35,"Pasaje de Aníbal Vaquero 927 Puerta 2 , Badajoz, 32848",Melilla,Dominicana,2023-08-06,Básico,,,,,,,,,
,Eduardo,,,,,,,,,586.0,Delgado,teresita97@example.org,+34820 920 894,"Acceso Rocío Aguirre 26, Ciudad, 50472",La Rioja,Estonia,2023-07-02,Premium,,,,,,,,,
,Alcides,,,,,,,,,587.0,Pardo,lamasduilio@example.net,+34 821 45 89 10,"Alameda Gabino Collado 1, Castellón, 22988",Lleida,Jordania,2023-04-28,Premium,,,,,,,,,
,Carolina,,,,,,,,,588.0,Oliva,baltasarmurcia@example.com,+34883 203 211,"Alameda de Joel Mata 55 Puerta 4 , Ceuta, 42583",Alicante,Arabia Saudita,2023-09-25,Básico,,,,,,,,,
,Pánfilo,,,,,,,,,589.0,Heredia,cescamilla@example.org,+34 863 19 36 00,"Callejón de Emelina Diego 96 Apt. 71 , Málaga, 01093",Albacete,Bahrein,2023-09-24,Básico,,,,,,,,,
,Francisco Jose,,,,,,,,,590.0,Benavent,feliciana36@example.com,+34718 002 692,"Plaza de Anacleto Guerra 68 Apt. 44 , Lugo, 03160",Cuenca,Australia,2025-01-25,Premium,,,,,,,,,
,Rocío,,,,,,,,,591.0,Bayón,elodiasoler@example.org,+34 942980487,"C. de Eliseo Piquer 75 Apt. 39 , Valladolid, 08418",Navarra,Marruecos,2023-05-13,Premium,,,,,,,,,
,Artemio,,,,,,,,,592.0,Uriarte,marciano87@example.com,+34984 611 955,"Urbanización de Carmina Belmonte 43, Asturias, 50621",Albacete,Afganistán,2024-06-23,Premium,,,,,,,,,
,Adoración,,,,,,,,,593.0,Pujadas,sigfridotorrijos@example.net,+34842412541,"Rambla Héctor Alberdi 5, Córdoba, 20947",Huesca,Islas Salomón,2024-05-23,Básico,,,,,,,,,
,Paloma,,,,,,,,,594.0,Vilar,aliciabuendia@example.net,+34 920 26 49 05,"Ronda Bernarda Roselló 856, Murcia, 41275",Lleida,Sri Lanka,2023-11-18,Premium,,,,,,,,,
,Íngrid,,,,,,,,,595.0,Guzman,heriberto75@example.net,+34923 652 232,"Alameda de Íñigo Pablo 482, Navarra, 35593",Baleares,Zimbabwe,2024-06-22,Standard,,,,,,,,,
,Diana,,,,,,,,,596.0,Batlle,lunaferran@example.org,+34946 167 520,"Acceso Flavio Bru 343 Puerta 4 , Ceuta, 40905",Valencia,Guyana,2022-11-25,Premium,,,,,,,,,
,Marianela,,,,,,,,,597.0,Ávila,merche58@example.org,+34 902 02 53 45,"Ronda de Xavier Amigó 48 Apt. 04 , Cáceres, 15226",Barcelona,Armenia,2023-04-20,Standard,,,,,,,,,
,Clementina,,,,,,,,,598.0,Bertrán,juan-carlos00@example.net,+34803 68 12 40,"Pasadizo de Francisco Cabeza 908 Apt. 42 , Pontevedra, 38560",Álava,Bahrein,2025-03-01,Básico,,,,,,,,,
,Dionisia,,,,,,,,,599.0,Bartolomé,etelvina06@example.net,+34945276377,"Vial de Rosa Lozano 571 Piso 4 , Albacete, 10157",Ciudad,Azerbaiyán,2025-05-27,Premium,,,,,,,,,
,Federico,,,,,,,,,600.0,Mancebo,maria-luisa40@example.com,+34925 231 212,"Ronda de Flavia Gonzalez 244 Piso 7 , Palencia, 20847",Palencia,Antigua y Barbuda,2025-08-13,Básico,,,,,,,,,
,Hernán,,,,,,,,,601.0,Hierro,herrerajafet@example.com,+34827109144,"Calle Fortunata Vázquez 1 Apt. 09 , Ávila, 43608",Navarra,Japón,2023-12-10,Premium,,,,,,,,,
,Salomé,,,,,,,,,602.0,Valls,eligiaortuno@example.com,+34822 38 63 39,"Urbanización Julio César Posada 2 Apt. 15 , Badajoz, 13142",Melilla,Rumania,2025-05-08,Premium,,,,,,,,,
,Sosimo,,,,,,,,,603.0,Jover,ztenorio@example.org,+34 961 290 065,"Rambla Efraín Donaire 30, Lugo, 20679",Navarra,Cabo Verde,2024-03-03,Premium,,,,,,,,,
,Mateo,,,,,,,,,604.0,Bosch,albainiguez@example.net,+34843304517,"Ronda de Bienvenida Mena 79 Puerta 3 , Navarra, 14244",Salamanca,Camerún,2024-03-25,Standard,,,,,,,,,
,Amancio,,,,,,,,,605.0,Santamaria,miguela57@example.org,+34848686402,"Acceso de Aitana Mas 81, Huesca, 31286",Jaén,Belice,2023-09-11,Básico,,,,,,,,,
,Salud,,,,,,,,,606.0,Castilla,iblazquez@example.org,+34884100853,"Cañada Paula Acero 70, Almería, 20900",Granada,Senegal,2023-02-13,Básico,,,,,,,,,
,Trinidad,,,,,,,,,607.0,Garriga,moralesaurea@example.com,+34800 915 149,"Alameda Primitivo Diez 18, Lleida, 15986",Asturias,República Democrática Popular Lao,2023-01-10,Premium,,,,,,,,,
,Rufino,,,,,,,,,608.0,Rey,eustaquiomorales@example.org,+34873 175 123,"Camino Eleuterio Dalmau 17, Toledo, 07810",La Rioja,Irlanda,2025-02-18,Premium,,,,,,,,,
,Clara,,,,,,,,,609.0,Dávila,zvalle@example.org,+34844 42 55 15,"Callejón María Belén Batalla 68 Puerta 4 , Baleares, 45502",Málaga,México,2022-11-23,Premium,,,,,,,,,
,Horacio,,,,,,,,,610.0,Rocamora,qcortes@example.com,+34885 47 82 36,"C. de Bernarda Salazar 58 Piso 4 , Tarragona, 34864",Cantabria,Malasia,2024-06-03,Standard,,,,,,,,,
,Estela,,,,,,,,,611.0,Azcona,calderonjeremias@example.net,+34706 62 44 04,"Paseo de Vicenta Tejera 5 Apt. 79 , Zamora, 02232",Salamanca,Iraq,2025-03-17,Standard,,,,,,,,,
,Manu,,,,,,,,,612.0,Ramos,barbarabarco@example.net,+34820 44 95 71,"Vial María Manuela Montserrat 4, Ceuta, 30408",Salamanca,Mali,2024-03-19,Básico,,,,,,,,,
,Asunción,,,,,,,,,613.0,Casanova,afalcon@example.com,+34977 46 46 99,"Cuesta Loida Giner 50 Piso 3 , Álava, 40389",Burgos,Hungría,2025-02-09,Básico,,,,,,,,,
,Leandro,,,,,,,,,614.0,Roselló,frosado@example.org,+34 877 03 24 76,"Camino Amparo Luján 90, Lugo, 28194",La Rioja,Nauru,2023-12-28,Standard,,,,,,,,,
